x y z
-9.73395 -18.0185 38.1539
-20.2663 -17.8438 40.5796
-22.2451 -15.5029 38.6727
-27.4729 -16.9233 38.6946
-28.0747 -17.5577 39.057
-34.5084 -17.645 37.9836
-34.9147 -17.4558 37.9972
-35.565 -17.2332 38.3746
-47.7673 -20.0708 40.2799
-48.2127 -19.4218 40.8697
-2.8596 -20.549 38.1084
-3.46717 -20.5133 38.57
-9.59333 -18.6714 37.9436
-9.68082 -18.5036 38.016
-20.6524 -17.3658 40.17
-20.7893 -17.0173 39.5418
-22.0814 -15.6239 38.4239
-27.3646 -16.8152 37.754
-27.9715 -17.5619 38.1267
-35.0839 -17.4639 37.135
-35.4803 -17.2553 37.4564
-46.1975 -20.5433 37.2882
-46.765 -20.2527 37.8448
-47.5903 -20.0612 39.1153
-48.2506 -19.5813 39.9374
-1.28874 -20.4522 36.2216
-2.33597 -20.7264 37.151
-4.04268 -20.8394 38.0154
-5.12357 -20.8191 38.23
-9.65187 -18.9653 37.6336
-21.2287 -16.3793 38.6505
-21.2303 -16.1459 38.5585
-21.8192 -15.7535 37.9165
-21.962 -15.6973 38.1016
-27.3787 -16.708 36.7775
-27.9083 -17.4738 37.1606
-35.0687 -17.4719 36.3617
-35.4224 -17.0496 36.669
-45.1293 -20.6387 35.7791
-45.7087 -20.4912 36.4633
-46.3451 -20.0831 36.9795
-0.859898 -20.4743 35.1019
-1.89779 -21.1251 35.8538
-3.36815 -21.3635 36.5828
-5.20713 -21.1148 36.9682
-6.48164 -20.9056 36.9593
-7.43152 -20.5707 37.0149
-7.92114 -19.9709 36.9175
-9.41078 -19.5931 37.0991
-9.45659 -19.4581 37.3332
-21.404 -15.9717 38.0395
-21.4574 -15.8273 37.9581
-21.8052 -15.7029 37.6785
-22.302 -15.4284 37.5173
-27.3499 -16.9129 35.7654
-34.8553 -17.369 35.593
-35.3996 -16.9378 35.8329
-44.6877 -20.4812 35.0224
-45.2636 -20.0864 35.5303
-0.70771 -20.3162 33.6071
-5.34319 -21.9365 35.8894
-5.99383 -21.6654 36.0936
-6.85717 -21.0732 36.1253
-7.85795 -20.5958 36.189
-8.63576 -20.1552 36.4282
-9.05398 -19.8778 36.6542
-21.9265 -15.6494 37.4126
-22.0533 -15.5589 37.289
-22.3603 -15.3407 37.2093
-26.9032 -16.4995 34.793
-27.1828 -16.8443 34.9854
-34.7674 -17.5353 34.7903
-35.2677 -16.9013 34.9346
-43.452 -20.1301 33.3127
-44.0733 -20.2661 34.0437
-1.06224 -20.113 31.9262
-1.88776 -20.6259 31.6388
-2.34169 -21.1034 31.7556
-7.85501 -21.3034 35.5242
-8.27175 -20.8179 35.8284
-8.69932 -20.5178 36.1974
-26.8428 -16.396 34.5505
-27.1418 -16.957 34.4887
-34.5062 -17.5849 34.0618
-34.9576 -16.9644 34.1383
-42.2421 -20.2036 31.8937
-42.8294 -20.0803 32.6088
-1.29109 -19.4718 30.8608
-1.98868 -19.7827 30.6275
-2.98632 -20.4334 30.5642
-4.19789 -20.2306 29.4946
-5.04042 -19.855 28.7164
-5.65255 -19.4211 28.5974
-26.7387 -16.3208 34.3478
-27.1844 -17.0337 34.1719
-27.7899 -17.4505 34.1046
-34.0037 -17.888 33.1759
-34.3819 -17.5765 33.386
-34.7114 -17.1246 33.5919
-41.0823 -20.4032 30.5729
-41.6513 -20.1592 31.1544
-50.0296 -20.731 33.2573
-51.0662 -20.6774 33.6569
-52.4708 -20.5674 34.0231
-53.7438 -20.1318 34.2052
-54.4734 -19.5209 34.2521
-5.10769 -20.3862 28.8835
-5.80322 -19.8429 28.4282
-6.82982 -19.6113 28.1594
-7.75801 -18.9715 27.9668
-8.55555 -18.5608 28.1948
-27.4022 -17.0895 34.0697
-27.849 -17.5797 33.9058
-28.8273 -18.5919 33.9035
-30.0214 -19.091 33.8556
-31.5852 -19.1313 33.6535
-32.5284 -18.9173 33.515
-33.857 -18.0864 32.8732
-34.0605 -17.9322 32.865
-34.5568 -17.4862 32.8401
-39.9736 -20.2995 29.4399
-40.6309 -20.0608 29.9133
-41.2579 -19.7263 30.5382
-47.3485 -20.7696 31.7188
-48.0959 -20.7898 31.9772
-49.3443 -20.8865 32.356
-50.6184 -20.9756 32.4352
-51.9412 -20.9616 32.7049
-53.3462 -20.7429 33.0199
-54.7976 -19.9077 33.3157
-55.8503 -19.3584 32.8288
-6.84516 -20.189 27.9523
-7.3177 -19.9063 27.8289
-8.44967 -19.3305 27.7997
-9.1815 -18.851 27.3782
-32.1323 -18.9918 33.3969
-33.1129 -18.8243 33.214
-33.809 -18.2265 32.7287
-34.0666 -17.9528 32.5663
-34.4809 -17.6017 32.4528
-34.6734 -17.48 32.6016
-39.6145 -20.0106 28.941
-40.1377 -19.6408 29.3562
-46.1839 -20.6707 31.1752
-46.7796 -20.8029 31.2528
-47.6681 -21.1206 31.0944
-48.7293 -21.2465 31.1707
-49.9698 -21.1964 31.2599
-51.3424 -21.136 31.3702
-52.7506 -20.9782 31.6475
-54.1407 -20.7424 31.9466
-55.4411 -20.0651 31.8466
-9.19686 -19.5543 27.8597
-9.62599 -19.2306 27.1692
-10.2923 -19.0687 26.8049
-38.7559 -20.0449 27.8971
-39.1464 -20.0648 28.3952
-45.3151 -20.6259 30.2114
-45.9843 -20.8359 30.4401
-46.9907 -21.4186 30.2988
-48.0602 -21.5551 30.1848
-49.2325 -21.4263 30.1205
-50.5383 -21.1592 30.102
-52.1589 -20.7884 30.0892
-53.4893 -20.8065 30.7842
-54.6315 -20.5931 30.9383
-55.439 -20.2793 30.9185
-11.0053 -19.0337 26.4668
-11.4796 -18.8902 25.8565
-37.7957 -20.3903 26.908
-38.2688 -19.8891 27.2099
-44.4782 -20.488 29.1323
-45.1748 -20.7869 29.3822
-46.2745 -21.488 29.3052
-47.3332 -21.7597 29.2401
-48.4631 -21.6884 29.0706
-49.6493 -21.3464 28.9303
-50.8765 -20.709 28.8227
-52.0275 -20.1358 28.5521
-11.7509 -18.8417 25.3116
-12.3225 -18.5431 25.1202
-37.7914 -19.9943 26.4262
-38.2113 -19.4223 26.7546
-42.7527 -19.9306 28.1674
-43.2463 -20.2751 28.055
-44.2764 -20.6825 28.2733
-45.4987 -21.7888 27.9837
-46.665 -21.913 28.3533
-47.6306 -21.9464 28.0803
-48.8447 -21.6888 27.8427
-49.9572 -20.9357 27.6135
-51.2063 -20.0391 27.3948
-52.0288 -19.7306 27.7995
-12.1854 -19.5608 24.9636
-12.2522 -19.3005 24.3863
-36.8944 -21.0491 25.3085
-37.4621 -20.534 25.5127
-41.6381 -19.6968 27.3954
-42.4066 -19.9747 27.4857
-43.4293 -20.7679 27.1534
-44.3581 -21.7553 27.0273
-45.2572 -22.2596 26.6959
-48.0245 -22.0156 26.9288
-49.1122 -21.3796 26.4768
-50.3155 -20.4382 26.1246
-50.9928 -19.9239 26.4491
-6.974 -17.7814 28.5345
-7.29767 -17.6823 28.4643
-12.6416 -19.6696 23.9895
-13.079 -19.8667 23.7231
-36.9625 -20.8483 25.0507
-37.3399 -20.2272 24.9227
-40.7097 -19.6315 26.5093
-41.4366 -19.8232 26.6809
-42.5668 -20.5937 26.29
-43.5678 -21.6652 25.9823
-44.6624 -22.2844 25.7334
-45.239 -22.65 26.1541
-47.1394 -22.2968 25.0398
-47.9464 -21.8509 25.4613
-49.367 -20.6651 24.9642
-50.1202 -20.3259 25.2184
-3.50387 -18.4265 27.9933
-4.95166 -18.1514 28.3284
-6.59572 -17.8664 28.4794
-7.69597 -17.5642 28.2059
-13.641 -20.0807 23.5063
-36.9539 -20.5438 24.6861
-37.4167 -20.176 24.5077
-40.7452 -19.7635 25.9485
-41.6729 -20.329 25.5436
-42.6852 -21.4382 25.1534
-43.791 -22.2701 24.7582
-44.4899 -22.5872 24.9525
-46.5275 -22.3641 23.9606
-47.2969 -21.8257 24.1951
-48.2869 -20.8535 24.0344
-49.1386 -20.1873 23.676
-1.01503 -16.798 27.421
-1.50627 -17.2882 27.7564
-3.42944 -17.7492 27.7391
-5.64498 -17.5058 27.8844
-7.11331 -17.4853 27.8745
-8.04236 -17.3554 27.5451
-13.8688 -19.9825 23.0164
-13.9546 -19.9226 22.7903
-37.2369 -20.4197 24.4102
-37.5588 -20.096 24.3462
-37.8225 -19.8854 24.39
-40.7601 -19.9441 25.0025
-41.7435 -20.7721 24.5286
-42.8843 -21.942 24.1371
-43.5084 -22.3959 24.2075
-46.8843 -21.6941 23.2965
-47.5482 -20.4984 22.9192
-48.485 -20.0504 23.1284
-49.0509 -19.8249 23.0806
-0.500409 -17.044 27.255
-0.23335 -17.7458 26.6327
-6.66682 -16.9671 27.4305
-7.71686 -16.8725 27.0666
-8.77564 -16.8485 27.0143
-14.1436 -19.6734 22.5274
-37.3272 -20.3699 24.1592
-37.7631 -20.1805 24.2254
-37.9683 -20.0638 24.2653
-39.7205 -19.9482 24.1192
-40.538 -20.1553 24.1335
-41.7798 -21.2456 23.7375
-42.6683 -22.0927 23.4727
-46.2815 -21.8657 22.6496
-46.8081 -21.1545 22.288
-47.1437 -20.045 22.1797
-0.000908 -18.1779 24.8043
-8.49485 -16.4547 26.4761
-9.47842 -16.7634 25.6963
-10.2749 -17.2708 24.9927
-14.1509 -19.5284 22.2222
-37.1623 -20.5993 24.1655
-37.5152 -20.1865 24.3582
-38.099 -19.8682 24.3208
-38.9994 -19.8412 24.1276
-39.7391 -19.9872 23.8705
-40.8962 -20.7286 23.5492
-42.0003 -21.6205 23.2214
-42.6741 -22.2501 23.026
-46.4068 -21.4535 22.2803
-46.6678 -20.7791 21.6955
0.019646 -18.2656 22.5508
-9.9685 -16.8429 24.8192
-10.853 -17.2627 24.4728
-11.4645 -17.5996 24.1717
-13.7422 -18.8053 22.3563
-14.3531 -19.1411 22.1366
-38.7199 -19.7703 24.209
-39.4657 -19.8629 24.0349
-40.3314 -20.3762 23.657
-41.2512 -21.0376 23.3185
-41.6494 -21.5915 22.7587
-46.3707 -21.3079 22.2477
-0.008502 -18.2656 20.093
-11.3489 -17.3066 24.1952
-11.7882 -17.5378 23.9496
-12.4427 -17.7499 23.6426
-14.3348 -19.093 21.8639
-15.0159 -19.537 21.3799
-46.7081 -20.9206 21.6381
-46.9491 -20.4311 20.8381
0.693375 -18.7922 18.1809
-13.0085 -18.0801 23.2877
-13.3897 -18.4881 22.8726
-13.212 -18.3189 22.8425
-14.367 -19.0183 21.5996
-14.5178 -19.1453 21.4626
-14.7777 -19.28 21.3598
-15.116 -19.4067 21.1991
-46.6078 -20.7694 21.4731
-47.1783 -20.4114 20.6748
-47.7066 -20.1222 20.1465
-61.5026 -15.8019 20.8794
-62.8349 -15.8626 20.9982
-63.5818 -16.2132 20.8551
0.711709 -19.1624 16.6263
0.521602 -19.5283 16.04
-13.798 -18.8873 22.4941
-13.7531 -18.8653 22.2365
-14.2024 -18.9802 21.826
-14.4698 -19.1109 21.3986
-14.8347 -19.3489 21.0617
-15.0846 -19.3881 20.8999
-47.5677 -20.3004 20.4806
-48.2252 -20.1624 20.0055
-49.3932 -20.0498 19.388
-49.9404 -19.644 18.8298
-50.6894 -19.4502 18.4309
-59.1124 -15.974 19.7534
-60.4027 -15.3933 20.3137
-62.196 -15.3444 20.319
-63.7821 -15.7147 20.0483
0.725931 -18.7366 16.0535
0.601859 -19.0836 15.3735
-48.5648 -20.1768 19.8994
-49.0982 -20.1213 19.5164
-50.2095 -19.7926 18.758
-50.8723 -19.1811 18.2599
-57.9484 -16.1308 18.6257
-58.5505 -16.0234 19.1146
-59.4544 -15.3093 19.6825
-64.4464 -15.9643 18.5512
-0.41092 -19.0851 14.6438
-50.6188 -19.5464 18.4959
-50.9979 -18.7221 18.0199
-51.6183 -17.7793 17.6254
-55.076 -15.7058 17.7652
-55.852 -15.9034 17.7526
-56.6917 -16.0277 17.9941
-57.4384 -16.0331 18.3276
-64.5536 -16.0803 14.752
-64.7472 -15.8603 15.7458
-64.7745 -16.0133 17.1828
-1.36894 -19.1793 14.1666
-2.01112 -19.2852 13.7202
-52.3145 -17.1606 17.0598
-52.8604 -16.6872 17.2373
-53.383 -16.2213 17.6293
-53.8842 -15.9246 17.8011
-54.4514 -15.695 17.9295
-62.0434 -15.8952 12.6047
-62.5291 -15.5904 13.2849
-63.6113 -15.6017 14.2003
-64.2093 -15.2243 14.9432
-2.37264 -19.3644 13.0185
-2.80697 -19.5592 12.5216
-3.19105 -20.0016 12.4847
-61.4544 -15.4605 12.5426
-61.7638 -15.1662 12.8659
-2.81396 -19.3491 12.3026
-3.10769 -19.7158 12.3151
-60.5556 -14.773 12.2052
-61.0254 -15.3575 12.3798
-3.2812 -19.3215 12.0398
-3.22023 -19.4546 12.0504
-3.25794 -19.6554 12.1446
-60.3737 -14.6869 12.0744
-61.007 -15.6403 12.3029
-61.3911 -16.692 12.4692
-1.12464 -18.4786 9.61836
-1.53201 -18.567 10.0174
-2.20899 -18.4965 10.2893
-3.06524 -19.424 11.9219
-3.21743 -19.2418 11.9418
-3.06129 -19.216 12.0019
-60.9235 -15.771 12.1105
-61.6525 -16.552 12.3735
-62.8218 -17.2845 12.8323
-63.6374 -18.1291 12.6252
-0.891457 -18.1744 9.11093
-41.4004 -20.949 5.36843
-41.7676 -20.6297 5.87695
-42.0826 -20.4354 6.1613
-45.3302 -19.5539 5.22042
-46.0649 -19.3556 5.22206
-46.8087 -19.102 5.39516
-47.6893 -18.8244 5.54835
-48.5951 -18.7183 5.64145
-49.6307 -18.4723 5.6204
-50.4323 -18.031 5.55848
-51.2104 -18.0472 5.58693
-51.8423 -18.1183 5.56443
-63.0559 -17.1783 12.6443
-64.0441 -18.0721 12.1985
-65.3641 -18.6974 11.077
-66.0447 -19.3184 9.60942
-0.680971 -18.3112 8.42355
-34.3129 -19.0364 6.08956
-34.5817 -18.9709 6.03587
-34.9443 -18.8824 5.94517
-35.2503 -18.9176 5.37626
-35.5944 -18.9974 4.50603
-39.8265 -21.5678 3.68029
-40.7588 -21.1734 4.53628
-41.783 -20.3759 5.35827
-42.4552 -19.987 5.94738
-43.4747 -19.8399 5.73608
-44.7883 -19.6867 5.34896
-45.5485 -19.4966 5.19866
-52.4205 -18.1382 5.27257
-53.1575 -18.2082 4.71496
-54.065 -18.4071 4.04724
-54.6407 -18.8492 3.73176
-66.2385 -19.8214 8.03646
-0.556892 -18.3544 7.53262
-33.7385 -19.2778 6.03498
-34.0288 -19.1031 6.12616
-36.1325 -19.0276 3.88684
-36.6433 -19.1371 3.32653
-39.5005 -20.9603 3.63036
-40.283 -21.1757 3.42382
-54.3708 -18.3177 4.00442
-54.9785 -18.8473 3.78271
-56.3054 -19.494 3.4481
-57.2372 -20.3002 3.32249
-62.9345 -20.8321 4.83389
-64.3185 -20.9696 5.23871
-65.9217 -20.4333 6.315
-0.515197 -18.4277 6.63347
-33.623 -19.2313 5.81006
-37.2405 -19.3292 2.73956
-37.5499 -19.9345 2.51084
-39.0026 -20.0677 2.98651
-40.0176 -20.3407 3.20291
-56.8108 -19.317 3.36488
-57.7118 -19.9696 3.27444
-59.0515 -20.1332 3.28645
-60.4072 -20.2113 3.64683
-62.1243 -20.4549 4.12621
-63.9979 -20.5172 4.50936
-65.3279 -20.4127 5.25333
-0.513382 -18.584 5.72875
-33.8392 -18.9447 5.37653
-37.4873 -18.8697 2.46546
-37.801 -19.5704 2.17092
-38.5398 -19.4611 2.12946
-39.529 -19.3031 2.29218
-0.532398 -18.8175 4.98512
-33.8518 -18.9288 4.64342
-38.6626 -19.0837 1.60938
-38.9491 -19.1489 1.4949
-0.592719 -18.6342 4.15323
-33.9598 -18.8461 3.77955
-34.3518 -18.6666 3.19202
-0.746551 -18.5485 3.13372
-0.960717 -18.877 2.48087
-33.78 -19.0086 2.72337
-34.2381 -18.6703 2.35553
-0.918919 -18.1672 2.38832
-1.22475 -18.5142 1.83417
-33.9076 -19.2104 1.78655
-34.2151 -18.7791 1.45561
-1.63306 -18.425 1.16685
-2.02129 -18.4013 0.670842
-34.097 -19.4111 0.899055
-34.2863 -18.9633 0.653784
-2.49612 -18.4686 0.118709
-2.97727 -18.5197 -0.521344
-34.2359 -19.501 0.282589
-34.3622 -19.2336 -0.105193
-3.26647 -18.5643 -1.18693
-34.5256 -19.3586 -0.91219
-3.04795 -18.3701 -2.66006
-3.25507 -18.4931 -1.91091
-34.7596 -19.4466 -1.77
-44.1741 -17.8574 -0.502254
-44.5707 -17.5739 -0.597027
-45.1759 -17.486 -0.955668
-45.6262 -17.484 -1.17768
-56.6711 -18.0012 0.470889
-57.5131 -17.3664 0.447853
-59.0301 -16.3946 0.320012
-60.6018 -16.4843 0.365883
-61.9303 -16.5942 0.306611
-63.1818 -16.7248 0.059411
-64.2318 -16.7677 -0.21187
-65.0701 -16.5861 -0.458944
-65.7374 -16.8556 -0.469147
-2.84219 -18.3842 -3.42859
-35.1678 -19.4054 -2.65908
-35.5081 -19.0644 -3.15557
-43.6239 -17.5156 -1.11061
-44.1851 -16.7402 -1.46747
-45.3894 -17.0377 -1.37703
-45.9173 -17.2107 -1.51834
-53.879 -18.6636 -0.40157
-54.5519 -18.0308 -0.538093
-56.1114 -17.0268 -0.413896
-57.8389 -15.984 -0.302055
-58.6677 -15.5107 -0.324677
-65.6153 -16.2616 -0.828671
-66.2728 -16.6352 -0.920345
-66.9461 -16.5904 -1.45466
-2.69363 -18.4781 -4.27584
-35.4259 -19.5491 -3.38092
-35.7021 -19.2827 -3.82174
-42.4345 -16.9489 -2.18005
-42.4761 -15.9077 -2.91719
-46.5099 -16.9712 -2.16357
-52.3702 -18.4116 -1.46845
-53.3572 -18.1036 -1.26903
-54.6158 -16.6628 -1.50035
-55.5875 -16.0768 -1.26388
-61.0402 -13.749 -3.58705
-61.3373 -13.7935 -3.72065
-61.8216 -13.679 -3.70215
-67.5039 -16.2854 -2.33448
-2.61536 -18.5456 -5.20869
-36.0938 -19.194 -4.58415
-36.4529 -18.7889 -5.02204
-41.2452 -16.6787 -3.92559
-42.0303 -15.8655 -4.49087
-46.8814 -16.7433 -3.02358
-47.3452 -16.8356 -3.51629
-50.7727 -17.9875 -2.88831
-51.8963 -17.5419 -2.56853
-53.4406 -16.7505 -2.28058
-54.1148 -16.17 -2.16058
-61.0565 -14.8977 -6.0204
-60.9583 -14.9793 -6.06567
-61.0251 -14.3593 -4.84584
-61.233 -14.3206 -5.17175
-61.8935 -14.0008 -4.67772
-62.3414 -13.871 -4.94571
-67.8382 -15.763 -3.71691
-2.67102 -18.6832 -6.26477
-36.3939 -19.2076 -5.31084
-36.6902 -18.8147 -5.80605
-41.1345 -16.6422 -5.46007
-41.6807 -15.8877 -5.73535
-47.6343 -17.0579 -3.90152
-50.7181 -17.3511 -3.60178
-51.1825 -16.7092 -3.85744
-60.7964 -15.5328 -6.93522
-60.894 -15.3707 -6.73388
-61.02 -14.5177 -5.93965
-61.2683 -14.3308 -6.05651
-62.2568 -13.8528 -5.7576
-67.94 -15.3239 -4.98531
-2.80534 -18.5538 -7.38997
-3.03587 -18.9195 -8.17588
-37.0594 -18.5993 -6.55094
-41.4695 -17.0506 -6.64543
-41.7602 -16.5924 -7.24698
-47.8143 -16.9879 -4.19523
-49.7429 -16.9562 -4.89938
-50.3505 -16.6764 -4.69501
-50.9853 -16.2759 -4.44651
-59.8024 -16.3274 -8.45919
-60.7712 -15.9467 -7.76
-61.1818 -14.291 -6.94508
-62.1293 -13.7091 -6.8095
-68.1994 -15.7488 -6.29847
-2.90706 -18.1928 -8.17501
-3.13219 -18.6185 -8.90644
-37.2656 -18.6718 -7.18371
-42.0387 -16.8608 -8.52693
-42.354 -16.5202 -8.86541
-47.9612 -16.9047 -4.37832
-48.2157 -16.5262 -4.69006
-49.3695 -16.7017 -5.66847
-49.7471 -16.4985 -5.65469
-50.1965 -16.2361 -5.53785
-57.2565 -17.1364 -10.9161
-58.0359 -17.0061 -10.5284
-59.0619 -16.7378 -9.44894
-61.2456 -14.2962 -7.85689
-61.8843 -13.4202 -7.78666
-68.2125 -16.1781 -7.9715
-68.5342 -16.9131 -8.9451
-3.27037 -18.6029 -9.7832
-37.5555 -18.5433 -7.87711
-37.9945 -18.2799 -8.63248
-42.1392 -17.1223 -9.43229
-42.4957 -16.721 -9.75522
-48.5409 -16.2614 -5.12799
-48.8958 -16.2069 -5.61463
-49.3715 -16.2964 -5.91184
-49.738 -16.0722 -6.20744
-56.4111 -17.3711 -11.6125
-56.9104 -17.1832 -11.2602
-57.6668 -17.0144 -10.9086
-60.7002 -15.4545 -9.74774
-61.2177 -14.2439 -9.1066
-62.0477 -13.2426 -8.42676
-68.1778 -16.0774 -9.07425
-68.3547 -16.7469 -9.88834
-3.33789 -18.4477 -10.7012
-38.4502 -18.0754 -9.43187
-42.8293 -16.781 -10.6929
-43.1875 -16.765 -11.3407
-55.2353 -17.6029 -12.1852
-55.9546 -17.4307 -11.8166
-56.513 -17.4138 -11.6835
-59.5349 -15.4615 -11.102
-60.481 -15.0864 -10.6499
-61.4108 -14.1933 -10.3516
-68.3191 -17.0079 -10.8933
-3.35416 -18.2596 -11.7949
-38.7412 -18.0135 -10.0177
-39.111 -17.7232 -10.5891
-43.5927 -16.5659 -11.9918
-44.0529 -16.3058 -12.7872
-54.8509 -17.752 -12.4632
-58.3536 -14.9817 -12.5343
-59.2919 -14.795 -12.0156
-60.2198 -14.1453 -11.6843
-66.0399 -19.7339 -16.4578
-66.4215 -19.4618 -16.4356
-66.6194 -19.3123 -16.4461
-68.254 -16.9494 -11.9059
-3.23134 -18.4624 -12.894
-39.4935 -17.5343 -11.3567
-44.4756 -16.3436 -13.598
-44.9001 -16.2702 -14.1637
-45.2861 -16.2426 -14.5492
-54.3516 -17.8628 -13.6944
-54.611 -17.8054 -12.9658
-57.4686 -14.8271 -14.495
-58.1155 -14.8007 -13.683
-58.7112 -14.4491 -13.0512
-65.7984 -19.8194 -16.4395
-66.1107 -19.1894 -16.4059
-66.7135 -18.5927 -16.5602
-67.3311 -18.4767 -16.1007
-68.0459 -17.7281 -14.8082
-68.2713 -17.2507 -13.3307
-2.71209 -18.9395 -14.3446
-2.986 -18.5968 -13.8423
-40.0307 -17.3014 -12.1815
-40.3095 -16.6947 -12.7841
-45.558 -16.3285 -14.8064
-54.061 -17.8783 -14.421
-57.7468 -14.6341 -15.5618
-58.0288 -14.1861 -15.0696
-65.7252 -19.2039 -16.68
-65.939 -18.5668 -16.582
-2.54913 -18.6935 -14.8604
-2.83994 -18.4241 -14.4285
-40.1779 -17.6461 -12.3847
-40.4151 -17.0631 -12.9403
-45.7848 -16.3298 -14.9417
-53.5232 -17.8306 -15.8372
-53.7902 -17.871 -15.179
-58.4872 -14.5637 -16.7676
-58.6474 -14.0495 -16.1998
-65.5108 -18.5852 -17.0862
-65.2251 -17.3146 -17.5032
-1.81058 -18.7956 -16.2716
-2.19123 -18.565 -15.6661
-40.7976 -16.7808 -13.7813
-40.9484 -17.2015 -13.8933
-45.5397 -16.5727 -15.0304
-45.5988 -16.4376 -14.9151
-53.2076 -17.686 -16.4682
-59.6834 -14.9008 -17.9022
-60.1371 -14.3923 -17.7379
-61.3698 -14.4943 -18.7697
-65.3997 -18.45 -17.6192
-65.0172 -17.1088 -17.8475
-1.83217 -18.3127 -16.7378
-2.08577 -18.176 -16.2655
-41.0911 -16.1108 -14.3157
-41.2166 -16.6552 -14.4003
-45.0609 -16.5031 -15.2934
-45.3325 -16.6087 -15.1475
-52.6029 -17.2074 -17.827
-52.969 -17.4544 -17.1078
-60.2615 -14.8921 -18.5002
-60.7169 -15.0428 -18.7236
-62.3503 -15.3782 -18.9476
-64.4809 -17.3637 -18.3689
-64.7139 -16.873 -18.5728
-1.60598 -18.3582 -17.4402
-41.5889 -16.5553 -15.0969
-43.4772 -16.4916 -16.0445
-43.907 -16.3933 -15.7977
-44.5101 -16.59 -15.3811
-52.3038 -16.9681 -18.3317
-52.6104 -17.3281 -17.6185
-1.51863 -18.3652 -18.2841
-41.9209 -16.3239 -15.7302
-42.2695 -16.2275 -16.2593
-42.303 -16.583 -16.1251
-42.7767 -16.2153 -16.6093
-43.1702 -16.2936 -16.4261
-43.6386 -16.1112 -16.2923
-52.1676 -16.6323 -18.8542
-52.4376 -17.08 -18.1539
-54.0278 -16.3307 -17.9395
-54.7038 -16.0753 -17.7838
-55.579 -15.767 -17.7267
-56.8187 -15.4595 -17.8373
-58.4388 -15.3019 -18.2406
-59.3531 -15.0107 -18.3572
-1.68641 -18.39 -19.09
-2.09946 -18.3621 -19.7488
-42.4734 -15.9257 -16.7679
-42.2621 -16.1359 -16.797
-42.3035 -16.0278 -17.0587
-42.471 -15.8173 -17.0989
-42.5225 -15.8733 -16.7681
-42.8349 -15.825 -16.9124
-51.7745 -16.1842 -19.6942
-52.3465 -16.5728 -19.0181
-52.7552 -16.4233 -18.8758
-53.4329 -16.2833 -18.5138
-54.2636 -15.9395 -18.3745
-55.1272 -15.7156 -18.2217
-56.1912 -15.3378 -18.1069
-57.81 -15.28 -18.4186
-59.7026 -14.8991 -18.3556
-60.8616 -15.0933 -18.7815
-2.60464 -18.3584 -20.2807
-3.13812 -18.372 -20.7687
-21.1196 -18.3852 -21.4049
-21.7006 -18.2005 -21.1328
-22.5615 -18.1885 -21.0134
-22.8451 -18.8547 -21.0
-42.2131 -15.7985 -17.4793
-42.2105 -15.7471 -17.7051
-42.3786 -15.569 -17.6294
-51.4388 -15.926 -20.3235
-51.8533 -16.1003 -19.9379
-52.3243 -16.1058 -19.5901
-52.9582 -16.0427 -19.4001
-53.8164 -15.7138 -19.2465
-54.611 -15.4705 -18.7787
-55.5461 -15.2334 -18.5506
-56.9625 -15.0545 -18.583
-58.8971 -14.9873 -18.7195
-61.1663 -15.0674 -18.8949
-63.6894 -15.8082 -19.0472
-66.2552 -16.9342 -19.4089
-67.8393 -18.315 -19.8736
-3.68857 -18.3057 -21.2722
-4.36346 -18.2149 -21.9841
-4.90017 -17.7315 -22.2664
-23.1329 -17.6521 -21.0209
-23.3944 -18.3645 -21.0745
-24.235 -18.4425 -21.2474
-30.4724 -18.4548 -21.8047
-30.2153 -21.0812 -27.3205
-31.0349 -21.2867 -26.7078
-51.3146 -15.7159 -20.7516
-51.4928 -15.737 -20.5734
-51.8479 -15.7141 -20.2851
-52.4182 -15.7145 -20.0861
-53.0489 -15.5424 -19.8358
-66.9674 -16.5329 -19.6664
-67.8895 -17.4933 -20.3754
-68.2626 -17.5638 -21.4627
-68.2922 -17.1862 -21.6189
-4.52424 -18.7205 -22.6754
-4.97079 -18.0409 -22.7068
-24.5239 -18.1734 -21.3677
-24.5866 -18.2136 -21.3335
-29.4061 -17.7277 -21.9057
-29.942 -18.179 -21.8295
-30.1334 -20.9166 -27.7254
-30.7574 -21.2371 -27.0273
-31.1762 -21.4817 -26.8738
-31.6175 -21.7378 -26.5083
-58.0319 -21.0611 -25.4116
-58.8437 -20.9007 -25.4579
-60.2353 -20.5646 -25.2735
-61.8991 -19.9945 -24.9712
-63.9068 -18.9605 -24.5161
-65.8172 -18.578 -23.5029
-67.3183 -17.8877 -22.3136
-68.1936 -17.1053 -21.8719
-4.54181 -19.099 -23.2237
-4.96651 -18.5211 -23.3885
-17.7387 -17.9654 -24.2699
-18.2424 -18.3579 -23.9895
-19.274 -18.1186 -22.8979
-30.892 -21.0176 -27.4019
-31.5948 -21.1877 -27.0242
-32.6135 -20.8439 -26.9549
-33.5091 -20.5158 -26.2148
-56.4547 -21.0253 -25.4812
-56.9492 -20.7638 -25.6261
-58.1276 -20.2557 -25.759
-59.54 -19.7486 -25.6262
-60.9988 -19.0994 -25.3956
-62.5707 -18.4348 -25.0743
-63.5366 -17.9583 -24.8797
-4.78684 -19.1176 -23.9501
-5.31688 -18.4754 -24.3216
